timestamp_ms,ear,pitch,yaw,roll,label
1776973502085,0.32002,-16.18051,-21.49714,-9.12137,Focused
1776973502195,0.31273,-16.33113,-21.22132,-9.19814,Focused
1776973502305,0.30885,-16.63468,-20.83137,-9.22231,Focused
1776973502414,0.31018,-16.54119,-20.99222,-9.11004,Focused
1776973502525,0.31897,-16.38917,-22.01039,-9.31599,Focused
1776973502635,0.31731,-16.00909,-22.77583,-9.31783,Focused
1776973502743,0.31857,-16.15058,-22.61774,-9.47182,Focused
1776973502848,0.31593,-16.22058,-22.25857,-9.42027,Focused
1776973502962,0.31458,-16.22550,-22.19389,-9.45742,Focused
1776973503070,0.30996,-15.93390,-20.90614,-8.46177,Focused
1776973503179,0.34316,-13.10400,-20.67292,-6.78655,Focused
1776973503287,0.09973,-11.36889,-13.62100,-3.10198,Focused
1776973503398,0.19355,-5.54647,-12.66119,-1.11392,Focused
1776973503507,0.23524,-3.51319,-11.49945,0.14254,Focused
1776973503616,0.24413,2.14157,-8.48752,0.24313,Focused
1776973503727,0.31720,1.97350,-7.81409,0.56208,Focused
1776973503834,0.28546,3.70085,-6.36471,-1.11985,Focused
1776973503943,0.26446,2.57800,-5.98794,-1.07458,Focused
1776973504055,0.26774,4.51602,-5.51305,-2.01266,Focused
1776973504181,0.26762,4.82780,-5.62832,-2.06287,Focused
1776973504290,0.27392,6.59915,-5.39568,-1.20358,Focused
1776973504400,0.26487,7.08123,-5.05142,-0.82985,Focused
1776973504512,0.28424,4.08338,-5.85485,-0.58024,Focused
1776973504621,0.28394,3.97924,-6.54206,-1.11858,Focused
1776973504727,0.27936,3.41506,-6.51566,-1.84936,Focused
1776973504841,0.28301,0.86544,-5.97713,-1.81739,Focused
1776973504951,0.29253,2.35904,-5.42625,-1.31819,Focused
1776973505060,0.29214,-0.73946,-6.36364,-1.16546,Focused
1776973505187,0.29739,1.78169,-5.46239,-0.66582,Focused
1776973505297,0.29108,0.17071,-5.68741,-0.65101,Focused
1776973505406,0.28767,1.00486,-6.56969,-0.53991,Focused
1776973505517,0.29355,1.69185,-6.61429,-0.15550,Focused
1776973505625,0.28804,0.69842,-6.84808,0.06503,Focused
1776973505736,0.27933,0.96444,-7.44815,-0.03965,Focused
1776973505844,0.27860,0.70049,-7.33331,-0.15275,Focused
1776973505955,0.27069,0.98853,-7.78152,-0.71359,Focused
1776973506063,0.27043,1.22997,-7.82428,-0.81240,Focused
1776973506174,0.27070,2.06891,-7.73968,-0.56437,Focused
1776973506284,0.26308,0.24718,-7.76990,0.44857,Focused
1776973506391,0.26594,0.69778,-7.76688,-0.35801,Focused
1776973506500,0.26602,-0.77618,-7.59345,-0.08471,Focused
1776973506611,0.27114,-1.53443,-7.92933,0.68649,Focused
1776973506719,0.28407,-3.17177,-8.43812,1.71222,Focused
1776973506845,0.29259,-3.51523,-7.46436,1.37704,Focused
1776973506956,0.27790,-2.90012,-6.71499,1.58029,Focused
1776973507080,0.27171,-3.93260,-7.15618,2.28606,Focused
1776973507189,0.27740,-1.83363,-7.14378,3.15484,Focused
1776973507300,0.29245,-1.75275,-7.74352,3.64851,Focused
1776973507412,0.28358,-0.87332,-6.35432,3.72458,Focused
1776973507522,0.28404,-0.33331,-7.70959,3.31421,Focused
1776973507632,0.28275,0.12548,-7.57238,4.11898,Focused
1776973507743,0.28504,-0.61748,-7.98053,4.24898,Focused
1776973507869,0.28030,-1.89420,-9.01034,3.71003,Focused
1776973507993,0.28510,-3.11854,-11.99062,2.49478,Focused
1776973508104,0.28769,-4.76091,-12.03011,1.66540,Focused
1776973508197,0.28762,-5.78216,-13.17917,0.22966,Focused
1776973508307,0.27632,-5.99115,-13.33055,0.12028,Focused
1776973508415,0.27554,-6.37178,-13.14586,0.15370,Focused
1776973508522,0.27659,-5.89748,-12.85098,0.16538,Focused
1776973508634,0.27614,-5.90394,-12.70246,0.09314,Focused
1776973508742,0.27056,-5.82528,-12.27133,0.20334,Focused
1776973508867,0.26873,-6.11884,-10.60799,1.16562,Focused
1776973508974,0.26928,-7.05711,-9.08534,1.29329,Focused
1776973509083,0.26906,-6.56233,-8.33852,1.30812,Focused
1776973509192,0.26937,-7.34309,-8.98118,0.36042,Focused
1776973509301,0.27439,-7.45636,-8.97870,0.08648,Focused
1776973509440,0.27652,-7.50396,-9.21440,-0.03040,Focused
1776973509550,0.28044,-7.65714,-9.02360,-0.10972,Focused
1776973509657,0.28374,-7.32979,-8.91059,-0.13373,Focused
1776973509765,0.28458,-7.91342,-8.04475,-0.39782,Focused
1776973509874,0.28502,-9.83770,-7.44585,-0.56175,Focused
1776973509983,0.27754,-10.12055,-7.23237,-0.71475,Focused
1776973510093,0.28480,-10.86501,-6.92969,-0.90908,Focused
1776973510217,0.27879,-10.90360,-7.10979,-0.98002,Focused
1776973510340,0.28126,-11.10780,-7.18451,-1.17673,Focused
1776973510466,0.28174,-11.32296,-6.99584,-1.33751,Focused
1776973510577,0.28097,-11.08339,-6.94689,-1.37995,Focused
1776973510716,0.28476,-11.83105,-6.96017,-1.38757,Focused
1776973510842,0.28758,-11.54619,-6.99237,-1.44243,Focused
1776973534027,0.31294,-2.20526,-8.47020,2.30503,Distracted
1776973534136,0.32359,-2.98739,-7.48494,2.18186,Distracted
1776973534246,0.32493,-3.82310,-8.23177,2.29733,Distracted
1776973534354,0.30854,-2.02736,-8.18771,3.05307,Distracted
1776973534466,0.30620,-2.08126,-10.28710,4.12851,Distracted
1776973534576,0.31716,-3.32933,-10.48895,4.92003,Distracted
1776973534686,0.31691,-3.54147,-9.81767,4.72530,Distracted
1776973534795,0.30693,-3.85881,-10.07159,4.79344,Distracted
1776973534907,0.31379,-5.69932,-8.69184,4.28180,Distracted
1776973535016,0.31576,-8.08544,-9.03065,3.86995,Distracted
1776973535127,0.29601,-5.26514,-11.85333,3.58533,Distracted
1776973535236,0.14364,-3.81739,-11.99827,3.44136,Distracted
1776973535344,0.11719,-8.46486,-15.61178,2.09116,Distracted
1776973535453,0.14864,-8.70028,-17.05828,2.89500,Distracted
1776973535561,0.17950,-9.47416,-18.34406,3.45713,Distracted
1776973535670,0.16492,-10.55408,-17.36369,3.51721,Distracted
1776973535779,0.30726,-9.18815,-19.01982,3.39491,Distracted
1776973535887,0.35045,-8.69515,-18.77586,3.13833,Distracted
1776973535998,0.36394,-8.92050,-18.14215,2.86518,Distracted
1776973536107,0.35738,-9.40972,-16.74356,2.65398,Distracted
1776973536217,0.35698,-9.75964,-17.09597,2.50130,Distracted
1776973536323,0.35613,-8.74530,-16.32430,2.62023,Distracted
1776973536434,0.35006,-10.10214,-16.19360,2.45929,Distracted
1776973536544,0.34425,-10.53419,-16.95803,2.66062,Distracted
1776973536653,0.33795,-11.47956,-17.13394,2.55698,Distracted
1776973536792,0.33286,-12.58852,-15.93439,2.11383,Distracted
1776973536901,0.33224,-12.41612,-15.34227,1.93118,Distracted
1776973537009,0.33579,-12.61460,-15.33113,1.81224,Distracted
1776973537119,0.35270,-13.04201,-14.86962,2.09341,Distracted
1776973537228,0.35444,-13.86304,-14.21926,2.44593,Distracted
1776973537354,0.37006,-14.53201,-13.32444,2.53372,Distracted
1776973537463,0.37351,-13.73763,-12.68392,2.57736,Distracted
1776973537572,0.38777,-15.19006,-12.55568,2.60897,Distracted
1776973537681,0.35927,-15.91003,-10.85196,2.65157,Distracted
1776973537789,0.37593,-16.78496,-10.30285,1.97393,Distracted
1776973537899,0.34751,-20.36441,-8.52960,0.79437,Distracted
1776973538008,0.34874,-20.18681,-8.88015,0.89619,Distracted
1776973538118,0.16411,-18.65436,-11.91794,1.76293,Distracted
1776973538229,0.11001,-24.00937,-13.78449,0.91387,Distracted
1776973538337,0.09836,-27.58764,-14.83641,-1.37998,Distracted
1776973538449,0.11878,-27.60160,-15.70259,-1.33872,Distracted
1776973538557,0.12421,-28.39441,-16.16556,-1.28527,Distracted
1776973538666,0.10570,-27.36435,-16.32481,-0.55068,Distracted
1776973538775,0.14034,-26.17596,-18.25011,-0.86800,Distracted
1776973538885,0.15914,-39.35513,-19.83823,-4.30115,Distracted
1776973538995,0.26246,-38.87641,-19.45710,-2.37922,Distracted
1776973539104,0.27642,-38.12214,-19.66764,-2.66819,Distracted
1776973539215,0.28811,-38.27985,-19.52871,-2.79453,Distracted
1776973539325,0.29180,-38.60437,-19.68060,-2.97846,Distracted
1776973539434,0.16543,-39.88332,-19.54576,-4.09309,Distracted
1776973539541,0.17628,-39.77010,-18.96191,-3.79157,Distracted
1776973539651,0.13474,-40.64031,-18.54044,-4.13551,Distracted
1776973539761,0.14651,-26.68238,-16.25217,-0.40451,Distracted
1776973539869,0.15616,-26.36215,-16.02554,-0.23958,Distracted
1776973539979,0.15965,-26.03139,-16.12417,-0.22662,Distracted
1776973540086,0.13131,-26.14843,-16.05224,-0.13521,Distracted
1776973540193,0.19017,-23.55542,-17.88751,0.61273,Distracted
1776973540302,0.32083,-24.55368,-18.38414,0.32755,Distracted
1776973540410,0.30476,-25.14288,-17.69961,0.58326,Distracted
1776973540522,0.21042,-23.91127,-18.28147,1.08261,Distracted
1776973540630,0.08795,-27.95496,-17.60494,-1.32400,Distracted
1776973540739,0.11359,-28.41916,-17.77830,-1.07374,Distracted
1776973540850,0.12036,-42.10697,-20.07101,-3.98822,Distracted
1776973540959,0.11148,-43.01686,-20.22192,-3.80003,Distracted
1776973541086,0.10688,-26.13060,-22.40552,-0.22914,Distracted
1776973541196,0.11354,-39.79000,-27.14636,-3.59991,Distracted
1776973541307,0.11856,-39.01162,-27.46640,-3.63217,Distracted
1776973541419,0.15287,-38.48009,-34.45620,-2.97703,Distracted
1776973541528,0.19625,-35.51502,-36.24382,-2.46317,Distracted
1776973541636,0.19880,-32.62645,-44.15016,-2.22122,Distracted
1776973541745,0.17386,-32.49325,-42.72173,-1.79282,Distracted
1776973541963,0.23165,-26.04278,-55.06322,2.89147,Distracted
1776973542088,0.23273,-21.64608,-56.22672,6.60785,Distracted
1776973542197,0.22328,-15.00791,-34.98878,14.32579,Distracted
1776973542305,0.16768,-16.62868,-31.56088,14.15360,Distracted
1776973542414,0.15094,-27.34602,-51.39247,7.62178,Distracted
1776973542524,0.16867,-28.43799,-50.77045,4.12392,Distracted
1776973542634,0.14860,-30.25497,-42.41850,2.65954,Distracted
1776973542744,0.16165,-21.44800,-25.28455,7.21309,Distracted
1776973542853,0.17138,-33.94722,-39.80029,0.14255,Distracted
1776973542963,0.10300,-40.04317,-29.17976,-1.96735,Distracted
1776973543074,0.16689,-40.26432,-21.94364,-5.12219,Distracted
1776973543185,0.16897,-45.64674,-8.18571,-5.04456,Distracted
1776973543293,0.13814,-44.58886,-4.90508,-4.10104,Distracted
1776973543402,0.15135,-43.66635,-1.37490,-4.11149,Distracted
1776973543513,0.15780,-28.80484,-4.76042,-5.10823,Distracted
1776973543622,0.16064,-29.74512,-3.35753,-4.72576,Distracted
1776973543731,0.13229,-29.59706,-5.24724,-4.79657,Distracted
1776973543839,0.13113,-28.49854,-5.34268,-4.36595,Distracted
1776973543950,0.13495,-29.85231,-6.76720,-3.61193,Distracted
1776973544059,0.12359,-29.31035,-10.27304,-2.51008,Distracted
1776973544168,0.13105,-30.32058,-12.65141,-2.58358,Distracted
1776973544277,0.13392,-28.64667,-10.85551,-2.81016,Distracted
1776973544385,0.14397,-42.23301,-20.04459,-5.13289,Distracted
1776973544494,0.15187,-39.59517,-27.00274,-4.45546,Distracted
1776973544602,0.16377,-37.89839,-32.83227,-4.57916,Distracted
1776973544710,0.18006,-35.94197,-33.88974,-3.22103,Distracted
1776973544820,0.20218,-31.08448,-42.07998,-0.10345,Distracted
1776973544929,0.20434,-27.92081,-47.67094,1.17739,Distracted
1776973545039,0.26443,-26.50761,-56.76302,0.84969,Distracted
1776973545146,0.34165,-30.22603,-58.64104,-0.03892,Distracted
1776973545258,0.28208,-25.13127,-58.06188,3.90320,Distracted
1776973545366,0.28298,-26.73109,-59.34572,3.31490,Distracted
1776973545475,0.24667,-28.45264,-58.58052,3.36063,Distracted
1776973545583,0.26092,-21.28520,-58.13213,8.26713,Distracted
1776973545693,0.21550,-11.90311,-32.43317,13.74112,Distracted
1776973545803,0.10734,-19.05984,-48.81128,7.25181,Distracted
1776973545912,0.13654,-24.55121,-37.36672,3.25366,Distracted
1776973546023,0.24363,-22.00035,-33.95024,3.62607,Distracted
1776973546132,0.27011,-17.26420,-14.93887,4.47116,Distracted
1776973546241,0.26693,-16.56830,-10.14889,4.05623,Distracted
1776973546350,0.27596,-15.74871,-6.49876,1.50725,Distracted
1776973546459,0.29469,-14.18285,-3.91578,0.25431,Distracted
1776973546570,0.30257,-12.97497,-3.48940,-0.18375,Distracted
1776973546679,0.30477,-9.42734,-0.52561,-3.03754,Distracted
1776973546791,0.28348,-1.94962,1.25444,-5.20786,Distracted
1776973546902,0.28213,0.66232,2.60034,-5.46124,Distracted
1776973547012,0.28115,-3.55751,1.10211,-4.75899,Distracted
1776973547122,0.27114,-1.75610,0.58939,-3.98779,Distracted
1776973547233,0.30167,-9.38931,-1.53180,-3.37717,Distracted
1776973547342,0.27081,-12.92948,-0.90504,-3.04094,Distracted
1776973547452,0.25763,-11.65575,-0.58547,-0.28113,Distracted
1776973547563,0.26370,-11.59858,-1.11540,-0.37765,Distracted
1776973547673,0.28515,-9.01405,-1.70847,-0.39040,Distracted
1776973547782,0.25781,-9.00191,-1.28355,-0.53893,Distracted
1776973547891,0.24603,-8.70205,-2.45602,-0.60529,Distracted
1776973547998,0.24834,-5.52502,-1.39105,-1.35749,Distracted
1776973548107,0.24191,-4.02410,-4.85114,-2.08727,Distracted
1776973548217,0.26755,-5.52857,-5.89340,-2.09591,Distracted
1776973548328,0.28671,-3.84911,-6.27061,-1.18853,Distracted
1776973548437,0.31518,-2.68915,-5.77422,-0.65257,Distracted
1776973548547,0.31667,-2.39426,-4.27928,0.84491,Distracted
1776973548657,0.32964,-2.84911,-7.36737,2.31038,Distracted
1776973548757,0.34455,-3.44571,-9.37950,3.22280,Distracted
1776973548859,0.32668,-2.43541,-10.02744,5.06056,Distracted
1776973548970,0.31479,-4.67144,-11.68592,5.38528,Distracted
1776973549082,0.29806,0.16358,-12.11044,5.56132,Distracted
1776973549194,0.26909,0.64655,-12.18871,5.24251,Distracted
1776973549301,0.27055,1.88910,-13.14508,4.58657,Distracted
1776973549409,0.25738,2.97132,-13.41225,3.92539,Distracted
1776973549521,0.26285,5.22332,-13.18463,3.12656,Distracted
1776973549644,0.26255,4.53463,-12.77489,2.96108,Distracted
1776973549755,0.26546,5.75992,-12.80551,3.14614,Distracted
1776973549865,0.26736,5.97702,-13.26143,3.29539,Distracted
1776973549975,0.27233,6.01597,-12.98916,3.29124,Distracted
1776973550083,0.28656,5.41616,-13.95304,3.02108,Distracted
1776973550192,0.28080,6.58587,-15.01020,2.54125,Distracted
1776973550301,0.26704,6.92656,-15.75537,2.23200,Distracted
1776973550409,0.27947,6.54053,-15.17451,0.86864,Distracted
1776973550519,0.28440,5.60563,-15.53843,0.62021,Distracted
1776973550628,0.29345,1.00901,-15.81687,0.04329,Distracted
1776973550753,0.30045,-2.06722,-17.63478,-1.11516,Distracted
1776973550863,0.29038,-1.85296,-18.32529,-2.08814,Distracted
1776973550972,0.29924,-2.66410,-18.06764,-2.86442,Distracted
1776973551095,0.29567,-2.83895,-18.69816,-3.03133,Distracted
1776973551220,0.10807,-5.87842,-20.56835,-2.71632,Distracted
1776973551329,0.08532,-9.28796,-21.40159,-4.30272,Distracted
1776973551454,0.19087,-12.43193,-22.37389,-4.56612,Distracted
1776973551580,0.20890,-14.14599,-20.94597,-5.18919,Distracted
1776973551689,0.24485,-13.23606,-22.25232,-5.15746,Distracted
1776973551798,0.27043,-12.54243,-22.62007,-5.05142,Distracted
1776973551907,0.25071,-12.10608,-22.82212,-5.29310,Distracted
1776973552016,0.26625,-12.42386,-23.68072,-5.59524,Distracted
1776973552125,0.35198,-13.97788,-24.46589,-5.93226,Distracted
1776973552235,0.35074,-13.90935,-24.55609,-5.84383,Distracted
1776973552345,0.35198,-14.14983,-24.52087,-5.89111,Distracted
1776973552455,0.35041,-14.55882,-24.34194,-5.99825,Distracted
1776973552566,0.34327,-14.36758,-23.97115,-6.05003,Distracted
1776973552674,0.34028,-13.95521,-24.30216,-5.97341,Distracted
1776973552784,0.33787,-14.08533,-23.94036,-6.24319,Distracted
1776973552894,0.35203,-12.73958,-23.47722,-6.00349,Distracted
1776973553004,0.34120,-10.93124,-21.62205,-5.47619,Distracted
1776973553113,0.15910,-9.94818,-19.76522,-4.79008,Distracted
1776973553223,0.13972,-10.55543,-19.58167,-4.57440,Distracted
1776973553332,0.16466,-11.29528,-19.37922,-4.70287,Distracted
1776973553441,0.14611,-12.10720,-19.13214,-4.89956,Distracted
1776973553547,0.12489,-14.62953,-19.92235,-5.73372,Distracted
1776973553657,0.11410,-15.05847,-20.18174,-5.95188,Distracted
1776973553768,0.13657,-15.18639,-20.63310,-5.92216,Distracted
1776973553876,0.13562,-14.93662,-20.85544,-5.90254,Distracted
1776973553984,0.17534,-14.26940,-21.66578,-5.85968,Distracted
1776973554095,0.21086,-13.44418,-21.95096,-5.88900,Distracted
1776973554204,0.20416,-13.10159,-22.05344,-5.65011,Distracted
1776973554314,0.20381,-12.88117,-22.08191,-5.57571,Distracted
1776973554422,0.18300,-12.82713,-21.59093,-5.52675,Distracted
1776973554532,0.18065,-12.80559,-21.86485,-5.45106,Distracted
1776973554642,0.19831,-12.99141,-21.97776,-5.52053,Distracted
1776973554749,0.19652,-12.96196,-22.08716,-5.44895,Distracted
1776973554858,0.21428,-12.66054,-22.36883,-5.49086,Distracted
1776973554981,0.23683,-12.46861,-22.35943,-5.62614,Distracted
1776973555089,0.25350,-12.37552,-22.30947,-5.60909,Distracted
1776973555198,0.27126,-12.46215,-22.08698,-5.64455,Distracted
1776973555308,0.27308,-12.57886,-22.06697,-5.66482,Distracted
1776973555419,0.29961,-12.55881,-22.70247,-5.48766,Distracted
1776973555528,0.36694,-12.63608,-23.28447,-5.56920,Distracted
1776973555636,0.35964,-11.66153,-22.75831,-5.05848,Distracted
1776973555745,0.36575,-11.56448,-22.15456,-4.87566,Distracted
1776973555857,0.35175,-9.99506,-21.04901,-4.39003,Distracted
1776973555965,0.33278,-9.78200,-20.95643,-4.29839,Distracted
1776973556076,0.33756,-8.58814,-17.29147,-3.33395,Distracted
1776973556185,0.33904,-9.10211,-15.52834,-3.94719,Distracted
1776973556294,0.32090,-8.93032,-10.84672,-3.15892,Distracted
1776973556405,0.37221,-3.15593,-2.88341,-1.59954,Distracted
1776973556516,0.35179,-3.26493,-1.60459,-1.10890,Distracted
1776973556627,0.34010,3.26130,2.57978,-0.80892,Distracted
1776973556738,0.32699,3.45590,3.76123,-1.03562,Distracted
1776973556847,0.29503,1.49072,4.07902,-1.15895,Distracted
1776973556957,0.28812,-0.04652,8.53831,-2.24729,Distracted
1776973557066,0.25759,-1.70024,9.30544,-1.84995,Distracted
1776973557176,0.14261,-5.81149,8.40311,-2.01920,Distracted
1776973557286,0.21203,-5.96895,12.37327,-2.33008,Distracted
1776973557394,0.26352,-3.88681,17.54093,-2.57370,Distracted
1776973557504,0.21004,-3.61407,21.45324,-3.13702,Distracted
1776973557612,0.19232,-0.50869,22.10912,-4.55915,Distracted
1776973557724,0.13148,0.91380,22.97941,-5.78205,Distracted
1776973557863,0.15610,1.70643,22.53868,-6.17084,Distracted
1776973557987,0.09534,-1.02196,20.53069,-5.14977,Distracted
1776973558098,0.11482,-5.48780,18.15366,-2.72484,Distracted
1776973558207,0.14622,-6.96518,18.72898,-2.11396,Distracted
1776973558317,0.13707,-9.54435,15.54479,-0.88507,Distracted
1776973558426,0.16608,-10.02737,13.83318,-0.29873,Distracted
1776973558535,0.15029,-12.21623,10.47589,0.83587,Distracted
1776973558647,0.15702,-12.13396,8.98455,2.24915,Distracted
1776973558756,0.12039,-13.44085,7.54693,2.23334,Distracted
1776973558867,0.13195,-14.19204,5.85517,2.80460,Distracted
1776973558977,0.14526,-14.67666,3.66753,2.78145,Distracted
1776973559088,0.15383,-11.92627,-1.18578,2.80750,Distracted
1776973559195,0.20544,-13.17343,-5.39887,2.21207,Distracted
1776973559305,0.17678,-14.23356,-7.05989,2.55328,Distracted
1776973559414,0.21178,-15.47901,-9.33712,2.24104,Distracted
1776973559523,0.13628,-16.29761,-15.57848,1.98844,Distracted
1776973559631,0.16319,-14.90389,-15.88822,2.32628,Distracted
1776973559741,0.17972,-14.27415,-19.37465,2.81807,Distracted
1776973559849,0.23147,-5.23806,-31.13088,6.02612,Distracted
1776973559960,0.28333,-14.63391,-43.35105,-2.44569,Distracted
1776973560070,0.33879,-15.56812,-46.29310,-1.90408,Distracted
1776973560178,0.34467,-11.61206,-48.19626,-0.24069,Distracted
1776973560289,0.38284,-12.94060,-52.18248,1.55315,Distracted
1776973560398,0.34084,-16.87689,-49.39442,-0.35833,Distracted
1776973560506,0.23622,-20.24507,-45.82603,-2.55838,Distracted
1776973560615,0.10073,-8.35800,-30.86161,6.42780,Distracted
1776973560725,0.10351,-7.07752,-25.80826,5.79140,Distracted
1776973560836,0.06619,-16.32930,-16.14783,2.77656,Distracted
1776973560944,0.05736,-14.10874,-15.55480,1.35981,Distracted
1776973561054,0.08938,-18.76500,-11.00489,-0.08994,Distracted
1776973561163,0.12499,-17.91869,-6.82808,-0.85481,Distracted
1776973561273,0.12790,-21.83200,-8.24690,-2.24274,Distracted
1776973561382,0.14863,-21.42569,-9.25831,-2.45911,Distracted
1776973561491,0.13585,-23.02283,-12.57084,-2.88305,Distracted
1776973561599,0.13552,-20.60417,-15.96069,-2.52454,Distracted
1776973561708,0.13053,-21.76129,-20.87094,-1.69061,Distracted
1776973561817,0.13510,-22.13139,-22.35821,-1.27956,Distracted
1776973561926,0.32216,-14.49740,-25.06697,3.55498,Distracted
1776973562036,0.33593,-11.55959,-26.39589,5.90652,Distracted
1776973562144,0.34973,-9.80849,-29.80886,7.49476,Distracted
1776973562254,0.34760,-10.54677,-30.82584,7.19563,Distracted
1776973562361,0.34561,-10.13028,-33.26357,7.08274,Distracted
1776973562471,0.35505,-10.59351,-36.01381,7.18733,Distracted
1776973562581,0.34318,-10.66318,-36.34729,7.35928,Distracted
1776973562691,0.33663,-26.29788,-36.59857,-1.44373,Distracted
1776973562800,0.33958,-13.83193,-36.04582,6.84097,Distracted
1776973562909,0.32067,-26.43462,-32.33830,-1.17120,Distracted
1776973563017,0.23463,-27.22613,-33.71781,-2.35838,Distracted
1776973563126,0.19634,-27.04611,-33.55443,-3.18416,Distracted
1776973563236,0.18183,-26.48159,-38.95063,-3.41581,Distracted
1776973563344,0.17767,-25.95519,-39.35856,-3.52795,Distracted
1776973563453,0.14441,-25.10318,-41.63213,-1.20960,Distracted
1776973563563,0.18293,-26.18945,-41.54526,-1.29801,Distracted
1776973563674,0.21385,-27.09049,-41.66110,-1.53689,Distracted
1776973563783,0.20764,-27.22128,-41.77411,-1.41484,Distracted
1776973563892,0.21881,-28.15352,-40.53913,-1.38180,Distracted
1776973564001,0.21997,-28.82145,-40.60044,-2.06135,Distracted
1776973564127,0.23042,-30.66508,-40.27636,-2.52305,Distracted
1776973564232,0.21633,-30.41234,-40.22354,-2.63940,Distracted
1776973564350,0.22396,-31.43647,-40.85096,-4.15750,Distracted
1776973564459,0.22067,-31.80798,-40.70763,-4.51773,Distracted
1776973564570,0.24354,-31.95379,-39.63180,-5.04988,Distracted
1776973564679,0.28397,-31.51637,-41.34897,-5.37903,Distracted
1776973564786,0.26328,-30.92285,-40.24322,-4.80535,Distracted
1776973564895,0.22608,-30.37267,-39.05536,-4.47099,Distracted
1776973565010,0.22536,-30.92698,-37.60659,-5.10830,Distracted
1776973565137,0.21518,-30.56980,-37.79625,-4.66605,Distracted
1776973565258,0.19472,-31.03726,-37.24511,-5.28690,Distracted
1776973565382,0.23689,-30.18870,-37.96582,-5.71978,Distracted
1776973565489,0.28229,-30.00191,-39.32877,-5.93062,Distracted
1776973565599,0.38071,-28.59617,-40.05915,-5.83116,Distracted
1776973565707,0.37069,-27.82280,-41.59380,-5.31148,Distracted
1776973565817,0.38749,-29.98156,-45.80613,-4.23599,Distracted
1776973565926,0.42909,-28.31562,-48.14104,-3.76647,Distracted
1776973566034,0.37035,-28.35412,-48.15024,-4.27755,Distracted
1776973566144,0.26769,-29.34463,-49.60613,-3.74835,Distracted
1776973566253,0.21884,-32.86341,-46.40912,-4.59323,Distracted
1776973566362,0.19797,-33.55733,-42.96483,-4.94802,Distracted
1776973566473,0.24393,-31.10224,-43.43326,-3.68778,Distracted
1776973566582,0.28182,-32.59196,-41.81229,-3.63432,Distracted
1776973566692,0.31089,-31.71136,-42.57236,-3.55549,Distracted
1776973566799,0.30421,-32.24191,-42.91793,-3.54764,Distracted
1776973566909,0.29604,-12.52978,-41.83020,10.95013,Distracted
1776973567018,0.30107,-12.84627,-42.23942,10.96647,Distracted
1776973567114,0.31441,-30.82685,-43.95670,-1.99232,Distracted
1776973567223,0.31815,-30.61633,-44.29595,-2.05587,Distracted
1776973567334,0.32259,-30.59436,-44.77900,-2.34742,Distracted
1776973567441,0.29464,-30.61358,-44.12336,-2.71223,Distracted
1776973567550,0.29062,-31.16939,-43.76894,-2.95633,Distracted
1776973567660,0.27311,-31.26571,-43.04028,-3.07038,Distracted
1776973567769,0.27157,-31.97209,-42.34638,-3.38876,Distracted
1776973567877,0.29551,-31.81290,-43.28783,-3.87184,Distracted
1776973567987,0.30662,-31.13699,-43.77871,-3.70045,Distracted
1776973568096,0.32700,-31.08576,-43.76697,-3.72219,Distracted
1776973568205,0.30392,-30.93555,-42.82773,-3.49336,Distracted
1776973568315,0.30208,-31.23815,-42.87871,-3.28623,Distracted
1776973568423,0.30811,-31.30524,-43.06291,-3.50783,Distracted
1776973568533,0.28233,-31.74958,-42.75723,-3.78582,Distracted
1776973568642,0.28106,-31.85758,-42.82608,-3.24414,Distracted
1776973568752,0.31517,-31.54070,-42.75334,-3.15205,Distracted
1776973568861,0.30044,-31.15461,-43.16616,-3.07619,Distracted
1776973568972,0.28268,-31.17394,-42.90256,-3.00857,Distracted
1776973569082,0.28250,-31.15924,-42.85350,-3.30084,Distracted
1776973569193,0.28948,-31.05342,-43.43666,-3.27106,Distracted
1776973569303,0.25935,-31.50403,-42.83040,-3.91470,Distracted
1776973569411,0.27067,-30.35472,-43.21081,-3.49965,Distracted
1776973569519,0.27223,-29.75161,-42.66879,-3.42263,Distracted
1776973569628,0.23721,-30.74012,-41.96589,-3.85477,Distracted
1776973569737,0.20650,-30.39138,-40.90913,-4.78226,Distracted
1776973569847,0.20699,-30.49242,-40.71318,-4.72911,Distracted
1776973569957,0.20635,-30.79288,-41.30780,-4.41051,Distracted
1776973570063,0.20212,-30.95525,-41.31695,-4.35148,Distracted
1776973570172,0.20588,-30.81266,-41.37478,-4.33279,Distracted
1776973570283,0.18535,-30.79391,-40.86851,-4.06541,Distracted
1776973570391,0.18885,-31.28587,-40.05422,-5.09236,Distracted
1776973570499,0.16858,-32.06162,-39.65097,-5.10855,Distracted
1776973570608,0.17297,-31.45899,-40.50301,-4.92262,Distracted
1776973570719,0.18868,-31.83557,-39.92539,-4.79303,Distracted
1776973570826,0.17287,-30.41887,-40.19470,-4.14558,Distracted
1776973570936,0.19181,-30.27553,-40.39964,-3.85089,Distracted
1776973571046,0.18646,-30.63806,-40.61403,-3.83574,Distracted
1776973571156,0.18674,-30.44453,-40.68534,-3.81423,Distracted
1776973571266,0.18772,-30.57963,-41.01870,-4.14619,Distracted
1776973571376,0.17583,-31.37285,-40.30666,-3.77991,Distracted
1776973571486,0.19246,-31.43470,-40.83911,-3.89273,Distracted
